jaw_length,eyebrow_asymmetry,mouth_width,mouth_height,mouth_aspect_ratio,left_eye_ratio,right_eye_ratio,symmetry_error,label
212.63575081220858,3.0,73.00684899377592,28.0178514522438,2.6057260854740916,0.24830406630125462,0.2766750307641674,128.0,sad
148.67944807022255,7.0,44.181444068749045,18.110770276274835,2.4395120116516997,0.2979199379391156,0.32288874372430976,67.6,sad
158.13304401567837,6.0,43.18564576337837,18.110770276274835,2.384528251425255,0.28154624826972574,0.32318459650079007,103.0,sad
145.29869515676458,4.666666666666667,43.04648650006177,18.027756377319946,2.3877893183883736,0.27477873450918494,0.27187588497759824,59.4,sad
146.98260921075445,4.666666666666667,44.10215414239989,18.027756377319946,2.446347219975524,0.31243047632161064,0.2757802771425643,62.4,sad
148.35557423283063,2.6666666666666665,53.08483775994799,13.152946437965905,4.035965171328741,0.21724151505990935,0.21521529266368603,59.2,sad
148.38565524061286,2.3333333333333335,54.147945482723536,13.152946437965905,4.116791748625545,0.2696336946097656,0.21756310099021509,60.0,sad
148.89434841880077,2.0,54.08326913195984,13.152946437965905,4.111874497106922,0.2739708457787182,0.2262527561820061,60.8,sad
147.5884478617919,2.3333333333333335,56.08029957123981,13.152946437965905,4.263705898296557,0.24342254700962607,0.2086370299627068,61.2,sad
148.21925781774385,2.3333333333333335,54.08326913195984,14.142135623730951,3.824264364778262,0.251765620385335,0.20782983006932731,59.6,sad
230.41377825150238,1.6666666666666667,75.0066663703967,32.01562118716424,2.342814577580457,0.26273879095041763,0.2795084936936176,133.8,sad
147.461770821697,2.6666666666666665,53.08483775994799,13.152946437965905,4.035965171328741,0.23920755166061936,0.2262527561820061,59.0,sad
147.22610978516738,2.6666666666666665,54.08326913195984,13.152946437965905,4.111874497106922,0.24294044583351485,0.242029720016504,58.6,sad
148.19760593385587,2.6666666666666665,54.08326913195984,14.142135623730951,3.824264364778262,0.2598382596099589,0.2262527561820061,58.6,sad
146.17247147839677,2.3333333333333335,53.08483775994799,13.152946437965905,4.035965171328741,0.23905514161176536,0.2255863254197941,58.2,sad
147.29280545780668,1.6666666666666667,55.08175741568164,16.1245154965971,3.4160253690277185,0.269448950710296,0.2262527561820061,59.2,sad
146.36469371889365,2.0,55.08175741568164,13.152946437965905,4.187788149801959,0.24278565738740998,0.22416695975924017,58.6,sad
146.62741796577671,2.0,54.08326913195984,14.142135623730951,3.824264364778262,0.2519382399570192,0.2262527561820061,58.4,sad
147.8419999696868,2.3333333333333335,54.08326913195984,14.142135623730951,3.824264364778262,0.2561077438343142,0.22482919740851742,56.8,sad
147.07078952186862,2.0,54.037024344425184,14.035668847618199,3.849978300365555,0.23920755166061936,0.25189635644322117,55.6,sad
145.7113226651571,1.6666666666666667,56.0357029044876,14.035668847618199,3.99237824149851,0.24294044583351485,0.23518021318491059,55.8,sad
185.65631095386212,11.333333333333334,73.33484846919642,31.016124838541646,2.36441033451277,0.2690172292032569,0.2494866479850305,27.6,sad
147.77221001722168,2.0,56.0357029044876,13.038404810405298,4.297741895697733,0.24806709044694714,0.2262527561820061,54.8,sad
145.48505415707695,1.0,53.0,14.035668847618199,3.776093380323698,0.24189095770080124,0.18210783651924523,34.8,sad
189.28885456116177,11.0,73.24616030891995,33.06055050963308,2.2155153790334596,0.2764517654089297,0.26127434063473,31.0,sad
107.4704914738382,18.0,47.53945729601885,19.697715603592208,2.4134501603779412,0.27706237952989277,0.2498096639231615,20.4,sad
141.76459075105356,0.3333333333333333,56.00892785976178,15.033296378372908,3.725658213901691,0.28732745819284145,0.25222208846569893,49.6,sad
197.4353434872126,9.666666666666666,66.75327707311455,37.12142238654117,1.7982413114394955,0.35738986393613914,0.3602016557605008,81.8,surprise
203.66462197649648,8.0,61.29437168288782,45.27692569068709,1.3537661710483395,0.3109410682198913,0.3208420156393335,81.4,surprise
217.21785863408667,0.6666666666666666,100.07996802557443,60.07495318350236,1.6659183412753755,0.2526690497446564,0.25679942447897713,75.2,surprise
219.6089221559517,0.6666666666666666,97.02061636580135,62.00806399170998,1.5646451212237036,0.2623255875485209,0.23371803498283425,93.4,surprise
220.43145998989516,3.0,92.19544457292888,71.02816342831905,1.298012490045011,0.2858855061819318,0.27139016430997204,78.4,surprise
215.8673941906419,2.0,92.34717104492157,66.12110101926616,1.396636901454149,0.26295193944298845,0.2661231445389397,78.4,surprise
218.0210425373784,2.0,91.13725912051558,57.0,1.5988992547651988,0.2314321273197045,0.23901191492048943,98.8,surprise
141.5475244202618,7.333333333333333,64.77653896280658,23.194827009486403,2.792714778325313,0.22599837018520783,0.23186467158206336,274.6,surprise
109.16835557061812,5.666666666666667,41.30375285612676,35.0,1.1801071907434164,0.4037306762604546,0.3681622842295671,37.8,surprise
109.97714668197442,3.3333333333333335,42.190046219457976,34.132096331752024,1.2360812700545623,0.3990693672469793,0.33946521687009806,26.6,surprise
116.98801327526067,1.3333333333333333,57.0087712549569,19.026297590440446,2.996314337440301,0.26421831450962496,0.24331049634571886,64.0,surprise
128.80668247441014,7.333333333333333,46.52956049652737,41.10960958218893,1.1318414316648058,0.3225981102156522,0.3532510716573205,31.4,surprise
206.00216060994708,7.0,67.26812023536856,57.14017850864661,1.177247268276246,0.3635410477462908,0.3208420156393335,78.6,surprise
121.42181889677109,5.666666666666667,45.5411901469428,36.05551275463989,1.2630853205102985,0.35355338225994065,0.3030276288453869,20.8,surprise
116.80159251231784,5.0,47.265209192385896,34.0,1.3901531706539039,0.33918497817723836,0.29696886921646626,42.8,surprise
273.7066614332232,2.3333333333333335,71.11258679024411,59.53990258641679,1.1943685244137257,0.2948400491211349,0.38162237372147934,233.2,surprise
189.5028528733319,1.6666666666666667,61.39218191268331,36.013886210738214,1.704680795867492,0.38750009487520426,0.28841605671503556,41.4,surprise
180.40832074488156,2.6666666666666665,61.18823416311342,43.289721643826724,1.4134586785540215,0.3922390902575878,0.31646599420426935,23.2,surprise
278.47679237874996,10.666666666666666,61.29437168288782,49.64876634922564,1.234559787793882,0.2780055120160858,0.3642566731012525,318.4,surprise
279.56922443355575,4.333333333333333,58.855755878248644,67.0,0.8784441044746947,0.26038268863924535,0.3626551510388559,232.6,surprise
184.9343690623721,2.3333333333333335,67.1863081289633,45.09988913511872,1.4897222127963936,0.34657831797321004,0.3002403814277736,23.0,surprise
231.33484703692568,8.333333333333334,71.02816342831905,68.18357573492314,1.0417195288017054,0.35891555044630824,0.3442659785633746,97.2,surprise
237.50666325183983,5.0,65.00769185258002,85.28774824088158,0.7622160560126428,0.33853613341028693,0.4069705098153613,139.6,surprise
261.9647647929831,7.333333333333333,56.0357029044876,56.43580423808985,0.9929104877317811,0.2962749216293326,0.5007311648834438,193.8,surprise
259.4438738975586,5.0,59.033888572581766,89.35882720806042,0.660638570988521,0.3379539160676154,0.43784358026160564,190.6,surprise
90.65646305194959,8.333333333333334,29.832867780352597,27.85677655436824,1.070937502449004,0.8157658770692234,0.28841680333101305,27.8,surprise
164.52842336906545,1.6666666666666667,39.05124837953327,18.24828759089466,2.139995111597405,0.2921346385576055,0.5061754668007681,191.6,surprise
221.55527866393737,0.3333333333333333,111.01801655587259,56.00892785976178,1.9821485398130996,0.16022204939418003,0.21700580115835486,71.2,surprise
